id,datetime,message,message_id,category_id,repetition_datetime,repetition_count
722,1709434917000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1709002905000,7
723,1709488792000,Internetverbindung wurde getrennt.,23,2,,
724,1709488792000,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
725,1709488839000,Anmeldung beim Internetanbieter ist fehlgeschlagen. Terminated LCP,34,2,,
726,1709489029000,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,1709488959000,2
727,1709489043000,PPPoE-Fehler: Zeitüberschreitung. ,41,2,,
728,1709489142000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
729,1709489874000,PPPoE-Fehler: Zeitüberschreitung. ,41,2,,
730,1709490429000,DSL-Synchronisierung beginnt (Training).,12,2,,
731,1709490563000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
732,1709490582000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
733,1709490589000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0066683680 bad form,34,2,,
734,1709490653000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1709490650000,4
735,1709490653000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 88.65.90.132, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
736,1709490655000,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 194.58.203.148.,2104,1,,
737,1709490724000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
738,1709635500000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1709490725000,5
739,1709635527000,Die FRITZ!Box-Einstellungen wurden über die Benutzeroberfläche geändert.,502,1,,
740,1709635534000,Internetverbindung wurde getrennt.,23,2,,
741,1709635534000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
742,1709635537000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.175.134, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
743,1709635773000,DSL-Synchronisierung beginnt (Training).,12,2,,
744,1709635913000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
745,1709635920000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0068016993 bad form,34,2,,
746,1709635928000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
747,1709635933000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
748,1709635983000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1709635981000,3
749,1709635984000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.190, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
750,1709635986000,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 212.99.225.86.,2104,1,,
751,1709643261000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1709636064000,2
752,1709643313000,Die FRITZ!Box-Einstellungen wurden über die Benutzeroberfläche geändert.,502,1,,
753,1710471657000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1709694036000,10
754,1710509688000,Internettelefonie mit 0725156619 über arcor.de war nicht erfolgreich. Ursache: Temporarily not Available (480),78,3,,
755,1710903634000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1710558034000,5
756,1710989668000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
757,1710989678000,Internetverbindung wurde getrennt.,23,2,,
758,1710989679000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
759,1710989689000,DSL-Synchronisierung beginnt (Training).,12,2,,
760,1710989830000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 111856/36999 kbit/s).,11,2,,
761,1710989836000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0080318889 bad form,34,2,,
762,1710989899000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1710989897000,4
763,1710989900000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 145.254.45.43, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
764,1710990035000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
765,1711074772000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
766,1711074783000,Internetverbindung wurde getrennt.,23,2,,
767,1711074783000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
768,1711074787000,DSL-Synchronisierung beginnt (Training).,12,2,,
769,1711074927000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
770,1711074954000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1711074952000,4
771,1711074954000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.244.174, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
772,1711162835000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1711076434000,2
773,1711229322000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
774,1711229333000,Internetverbindung wurde getrennt.,23,2,,
775,1711229333000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
776,1711229346000,DSL-Synchronisierung beginnt (Training).,12,2,,
777,1711229487000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
778,1711229494000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0083055448 bad form,34,2,,
779,1711229557000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1711229554000,3
780,1711229557000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.244.174, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
781,1711508434000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1711249234000,4
782,1711523632000,DSL-Synchronisierung beginnt (Training).,12,2,,
783,1711523740000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
784,1711523745000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
785,1711523770000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
786,1711523777000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0086412135 bad form,34,2,,
787,1711523840000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1711523838000,4
788,1711523841000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.175.217, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
789,1711523843000,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 193.231.242.131.,2104,1,,
790,1714442435000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1711594834000,36
791,1714464373000,Internettelefonie mit 0725156984 über arcor.de war nicht erfolgreich. Ursache: Temporarily not Available (480),78,3,,
792,1714615235000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1714528835000,2
793,1714665452000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
794,1714665462000,Internetverbindung wurde getrennt.,23,2,,
795,1714665462000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
796,1714665477000,DSL-Synchronisierung beginnt (Training).,12,2,,
797,1714665626000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
798,1714665653000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1714665651000,2
799,1714665654000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.144, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
800,1714874435000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1714701635000,3
801,1714939384000,Internetverbindung wurde getrennt.,23,2,,
802,1714939384000,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
803,1714939421000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1714939397000,2
804,1714939478000,PPPoE-Fehler: Zeitüberschreitung. ,41,2,1714939435000,4
805,1714939632000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
806,1714939732000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
807,1714939796000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
808,1714939974000,DSL-Synchronisierung beginnt (Training).,12,2,,
809,1714940033000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
810,1714940113000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109914/36999 kbit/s).,11,2,,
811,1714940120000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0119721083 bad form,34,2,,
812,1714940139000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
813,1714940140000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
814,1716067240000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
815,1716067241000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716067240000,2
816,1716067241000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.219.46.220, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
817,1716067445000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716067308000,3
818,1716067449000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
819,1716067459000,Internetverbindung wurde getrennt.,23,2,,
820,1716067459000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
821,1716067469000,DSL-Synchronisierung beginnt (Training).,12,2,,
822,1716067582000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716067514000,2
823,1716067608000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 105290/36999 kbit/s).,11,2,,
824,1716067615000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0001434315 bad form,34,2,,
825,1716067651000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
826,1716067677000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716067675000,4
827,1716067678000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.201.91.175, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
828,1716067719000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
829,1716067769000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
830,1716067779000,Internetverbindung wurde getrennt.,23,2,,
831,1716067779000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
832,1716067789000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
833,1716067789000,DSL-Synchronisierung beginnt (Training).,12,2,,
834,1716067926000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716067857000,2
835,1716067927000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 105874/36999 kbit/s).,11,2,,
836,1716067934000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0001436284 bad form,34,2,,
837,1716067994000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
838,1716067995000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
839,1716067997000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716067995000,3
840,1716067997000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.219.46.220, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
841,1716070465000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716068063000,36
842,1716070492000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
843,1716070501000,Internetverbindung wurde getrennt.,23,2,,
844,1716070501000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
845,1716070512000,DSL-Synchronisierung beginnt (Training).,12,2,,
846,1716070603000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716070534000,2
847,1716070652000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107930/36999 kbit/s).,11,2,,
848,1716070659000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0001452965 bad form,34,2,,
849,1716070671000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
850,1716070721000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716070719000,4
851,1716070721000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.207.13.134, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
852,1716097197000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716070740000,394
853,1716097242000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
854,1716097253000,Internetverbindung wurde getrennt.,23,2,,
855,1716097253000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
856,1716097263000,DSL-Synchronisierung beginnt (Training).,12,2,,
857,1716097404000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716097266000,3
858,1716097404000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107354/36999 kbit/s).,11,2,,
859,1716097411000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0001920831 bad form,34,2,,
860,1716097471000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716097471000,2
861,1716097472000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
862,1716097473000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716097472000,2
863,1716097474000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.160, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
864,1716356416000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716097542000,3802
865,1716356466000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
866,1716356476000,Internetverbindung wurde getrennt.,23,2,,
867,1716356476000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
868,1716356485000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
869,1716356486000,DSL-Synchronisierung beginnt (Training).,12,2,,
870,1716356623000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716356554000,2
871,1716356625000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 106912/36999 kbit/s).,11,2,,
872,1716356631000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0005442984 bad form,34,2,,
873,1716356692000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
874,1716356692000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
875,1716356695000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716356693000,3
876,1716356695000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.160, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
877,1716357106000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716356762000,6
878,1716357111000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
879,1716357122000,Internetverbindung wurde getrennt.,23,2,,
880,1716357122000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
881,1716357158000,DSL-Synchronisierung beginnt (Training).,12,2,,
882,1716357244000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716357175000,2
883,1716357299000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 106187/36999 kbit/s).,11,2,,
884,1716357309000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0005447309 bad form,34,2,,
885,1716357313000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
886,1716357372000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716357369000,5
887,1716357372000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.252, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
888,1716357657000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716357382000,5
889,1716357672000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
890,1716357683000,Internetverbindung wurde getrennt.,23,2,,
891,1716357683000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
892,1716357692000,DSL-Synchronisierung beginnt (Training).,12,2,,
893,1716357795000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716357726000,2
894,1716357832000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107253/36999 kbit/s).,11,2,,
895,1716357839000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0005450850 bad form,34,2,,
896,1716357864000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
897,1716357902000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716357899000,4
898,1716357902000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 88.65.90.147, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
899,1716389910000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716357933000,472
900,1716389964000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
901,1716389974000,Internetverbindung wurde getrennt.,23,2,,
902,1716389974000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
903,1716389981000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
904,1716389985000,DSL-Synchronisierung beginnt (Training).,12,2,,
905,1716390113000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716389990000,9
906,1716390125000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 103343/36999 kbit/s).,11,2,,
907,1716390158000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716390155000,4
908,1716390159000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 94.216.15.93, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
909,1716400947000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716390173000,157
910,1716401014000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
911,1716401016000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
912,1716401026000,Internetverbindung wurde getrennt.,23,2,,
913,1716401026000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
914,1716401033000,DSL-Synchronisierung beginnt (Training).,12,2,,
915,1716401155000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716401086000,2
916,1716401173000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 105082/36999 kbit/s).,11,2,,
917,1716401216000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
918,1716401219000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.6.240.131, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
919,1716425127000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716401226000,354
920,1716425143000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
921,1716425154000,Internetverbindung wurde getrennt.,23,2,,
922,1716425154000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
923,1716425161000,DSL-Synchronisierung beginnt (Training).,12,2,,
924,1716425265000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716425196000,2
925,1716425301000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107303/36999 kbit/s).,11,2,,
926,1716425308000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0006051682 bad form,34,2,,
927,1716425334000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
928,1716425370000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716425368000,4
929,1716425371000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.5.14.131, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
930,1716472111000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716425403000,690
931,1716472136000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
932,1716472147000,Internetverbindung wurde getrennt.,23,2,,
933,1716472147000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
934,1716472215000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716472185000,4
935,1716472218000,DSL-Synchronisierung beginnt (Training).,12,2,,
936,1716472358000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716472224000,14
937,1716472358000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 104828/36999 kbit/s).,11,2,,
938,1716472365000,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN14 0006672354 bad form,34,2,,
939,1716472379000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716472369000,2
940,1716472383000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
941,1716472400000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716472388000,2
942,1716472403000,DSL-Synchronisierung beginnt (Training).,12,2,,
943,1716472438000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716472409000,4
944,1716472448000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
945,1716472534000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716472449000,5
946,1716472542000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 103108/36999 kbit/s).,11,2,,
947,1716472573000,PPPoE-Fehler: Zeitüberschreitung. pado: hostuniq mismatch,41,2,,
948,1716472588000,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,1716472585000,4
949,1716472588000,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.159, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
950,1716472588000,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
951,1716511006000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716472596000,580
952,1716511012000,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
953,1716511022000,Internetverbindung wurde getrennt.,23,2,,
954,1716511022000,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
955,1716511032000,DSL-Synchronisierung beginnt (Training).,12,2,,
956,1716511145000,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,1716511075000,2
957,1716511172000,DSL ist verfügbar (DSL-Synchronisierung besteht mit 107562/36999 kbit/s).,11,2,,
